Series	Categories	Values	Category_Num
veh	Kpna3	0.5532026090620227	2161
veh	Kpna3	-0.3109613331060894	2161
oAB	Kpna3	0.1765136685615668	2161
oAB	Kpna3	-0.06551657617253431	2161
oAB	Kpna3	-0.03665106899502448	2161
gsk	Kpna3	-0.25894608910631217	2161
gsk	Kpna3	0.15290365215065194	2161
gsk	Kpna3	0.1421863787072256	2161
oAB-gsk	Kpna3	-0.4467973909379772	2161
oAB-gsk	Kpna3	-0.30266453724163056	2161
oAB-gsk	Kpna3	0.5036056458711872	2161
veh	Kpna4	-0.5722209553266374	2162
veh	Kpna4	0.3126807613381641	2162
veh	Kpna4	0.29437111456830634	2162
oAB	Kpna4	-0.17099019260094234	2162
oAB	Kpna4	0.09826077122935872	2162
oAB	Kpna4	0.30129432274441625	2162
gsk	Kpna4	-0.3644683858572754	2162
gsk	Kpna4	0.4277790446733626	2162
gsk	Kpna4	-0.09764517215838718	2162
oAB-gsk	Kpna4	-0.4137129138621543	2162
oAB-gsk	Kpna4	0.049935060328389874	2162
oAB-gsk	Kpna4	-0.1444856517800787	2162
veh	Kpna6	0.17183418008209644	2163
veh	Kpna6	0.1381241533067146	2163
veh	Kpna6	-0.14284430910424553	2163
oAB	Kpna6	0.21052792485161964	2163
oAB	Kpna6	-0.2871099167483138	2163
oAB	Kpna6	-0.06218616305835221	2163
gsk	Kpna6	-0.028977454954538583	2163
gsk	Kpna6	0.6159285914433845	2163
gsk	Kpna6	-0.16786655718159502	2163
oAB-gsk	Kpna6	0.14934840004036587	2163
oAB-gsk	Kpna6	-0.3840714085566156	2163
oAB-gsk	Kpna6	0.05902781979062911	2163
veh	Kpnb1	-0.23301004570122755	2164
veh	Kpnb1	-0.037323307403241496	2164
veh	Kpnb1	-0.07073157262880707	2164
oAB	Kpnb1	-0.08519374055890953	2164
oAB	Kpnb1	-0.11355754335911093	2164
oAB	Kpnb1	0.6626629443677756	2164
gsk	Kpnb1	-0.15136193586349045	2164
gsk	Kpnb1	-0.004911053638743541	2164
gsk	Kpnb1	0.12007304336849788	2164
oAB-gsk	Kpnb1	-0.33733705563222444	2164
oAB-gsk	Kpnb1	0.11428789365622152	2164
oAB-gsk	Kpnb1	0.020557133831614328	2164
veh	Kras	0.392077773932912	2165
veh	Kras	0.28135353393972956	2165
veh	Kras	0.2528275048035575	2165
oAB	Kras	0.09265580175138075	2165
oAB	Kras	-0.32768393530737555	2165
oAB	Kras	-0.6079222260670879	2165
gsk	Kras	-0.05935749462455013	2165
gsk	Kras	0.16647163592833242	2165
gsk	Kras	-0.020042383904860996	2165
oAB-gsk	Kras	-0.04408327571955691	2165
oAB-gsk	Kras	-0.05283129620416038	2165
oAB-gsk	Kras	-0.05271762246484536	2165
veh	Krt1	-0.11872439606407607	2166
veh	Krt1	0.25500584394324866	2166
veh	Krt1	0.3911573610523769	2166
oAB	Krt1	-0.01639931865409846	2166
oAB	Krt1	-0.2632431673728293	2166
oAB	Krt1	-0.608842638947623	2166
gsk	Krt1	-0.06376596249383087	2166
gsk	Krt1	0.08090587332836394	2166
gsk	Krt1	-0.23151872547911698	2166
oAB-gsk	Krt1	-0.22600485836779338	2166
oAB-gsk	Krt1	0.3533015014172329	2166
oAB-gsk	Krt1	-0.060488816169082874	2166
veh	Krt10	-0.23549974055194847	2167
veh	Krt10	-0.08767402877336206	2167
veh	Krt10	0.4995271769054584	2167
oAB	Krt10	-0.09997681964492865	2167
oAB	Krt10	-0.5004728230945417	2167
oAB	Krt10	-0.36819726299947453	2167
gsk	Krt10	0.006499515189542129	2167
gsk	Krt10	-0.10060218835448032	2167
gsk	Krt10	-0.3738457778798094	2167
oAB-gsk	Krt10	-0.13508387864410967	2167
oAB-gsk	Krt10	0.43838104988200444	2167
oAB-gsk	Krt10	-0.15981097176693324	2167
veh	Krt2	-0.11107135241109525	2168
veh	Krt2	0.26176210888455415	2168
veh	Krt2	0.4085037131095335	2168
oAB	Krt2	0.08980413458381394	2168
oAB	Krt2	-0.22571353840031746	2168
oAB	Krt2	-0.5914962868904665	2168
gsk	Krt2	-0.15947731703655085	2168
gsk	Krt2	0.1026526671256042	2168
gsk	Krt2	-0.25200338262017913	2168
oAB-gsk	Krt2	-0.257084978929089	2168
oAB-gsk	Krt2	0.39208090386584754	2168
oAB-gsk	Krt2	-0.20222480484137634	2168
veh	Krt42	-0.43527095466454835	2169
veh	Krt42	0.09895448322489145	2169
veh	Krt42	-0.006106380771362652	2169
oAB	Krt42	-0.11097890843315435	2169
oAB	Krt42	-0.10079583092887717	2169
oAB	Krt42	-0.7340366245766669	2169
gsk	Krt42	-0.11206340139766058	2169
gsk	Krt42	-0.04729986599109224	2169
gsk	Krt42	0.05288396004829774	2169
oAB-gsk	Krt42	-0.037684672605492645	2169
oAB-gsk	Krt42	0.26596337542333315	2169
oAB-gsk	Krt42	0.20672794737775796	2169
veh	Krt78	-0.16420517316463928	2170
veh	Krt78	0.20338910165139695	2170
veh	Krt78	0.40350710367399356	2170
oAB	Krt78	0.009561623780548648	2170
oAB	Krt78	-0.27512441116081615	2170
oAB	Krt78	-0.5964928963260065	2170
gsk	Krt78	-0.01956151665409591	2170
gsk	Krt78	0.2044267771188746	2170
gsk	Krt78	-0.2748867631342309	2170
oAB-gsk	Krt78	-0.2717718831297256	2170
oAB-gsk	Krt78	0.3742086734277267	2170
oAB-gsk	Krt78	-0.12622839834931754	2170
veh	Krt79	-0.23468087502784435	2171
veh	Krt79	-0.07920179167911892	2171
veh	Krt79	0.5511423935501978	2171
oAB	Krt79	-0.09639401662807645	2171
oAB	Krt79	-0.4488576064498021	2171
oAB	Krt79	-0.18557667225379182	2171
gsk	Krt79	0.001259452824790805	2171
gsk	Krt79	-0.2932546662725687	2171
gsk	Krt79	-0.3823285354824381	2171
oAB-gsk	Krt79	-0.4133351336053982	2171
oAB-gsk	Krt79	0.2740157825170824	2171
oAB-gsk	Krt79	-0.13412329287288058	2171
veh	Krtcap2	-0.5895564087140525	2172
veh	Krtcap2	-0.2776204793267733	2172
veh	Krtcap2	0.03908720326462806	2172
oAB	Krtcap2	0.12063269524518784	2172
oAB	Krtcap2	-0.35695200629161083	2172
oAB	Krtcap2	0.10106884773108507	2172
gsk	Krtcap2	0.056291277133405156	2172
gsk	Krtcap2	0.10711216075587222	2172
gsk	Krtcap2	0.41044359128594754	2172
oAB-gsk	Krtcap2	-0.17256684668882305	2172
oAB-gsk	Krtcap2	0.2720333509769305	2172
oAB-gsk	Krtcap2	0.04935748608479727	2172
veh	Ksr1	-0.06641304050995735	2173
veh	Ksr1	-0.480064738839908	2173
veh	Ksr1	-0.21645779262244572	2173
oAB	Ksr1	0.27737033774196335	2173
oAB	Ksr1	0.1601635112360651	2173
oAB	Ksr1	0.3821265573122661	2173
gsk	Ksr1	-0.5565965129016137	2173
gsk	Ksr1	-0.32517780800300045	2173
gsk	Ksr1	-0.32184953428534546	2173
oAB-gsk	Ksr1	0.25128866687777096	2173
oAB-gsk	Ksr1	0.1364591391771675	2173
oAB-gsk	Ksr1	0.44340348709838623	2173
veh	Ktn1	-0.2103167134906843	2174
veh	Ktn1	0.36418409835734794	2174
veh	Ktn1	0.20846082743358418	2174
oAB	Ktn1	-0.16731756041460638	2174
oAB	Ktn1	0.06923047876821238	2174
oAB	Ktn1	0.7385785774918322	2174
gsk	Ktn1	-0.18496516848117117	2174
gsk	Ktn1	-0.18476718563486746	2174
gsk	Ktn1	-0.20480424715317186	2174
oAB-gsk	Ktn1	-0.2110024268562206	2174
oAB-gsk	Ktn1	-0.26142142250816774	2174
oAB-gsk	Ktn1	0.10730655655375995	2174
veh	Kxd1	-0.6009634235161659	2175
veh	Kxd1	-0.21783615452699545	2175
veh	Kxd1	-0.03415375137683654	2175
oAB	Kxd1	-0.02290021785832836	2175
oAB	Kxd1	-0.000835668830288987	2175
oAB	Kxd1	0.2892456006290393	2175
gsk	Kxd1	0.05399047615083041	2175
gsk	Kxd1	0.15733336812094026	2175
gsk	Kxd1	0.39903657648383417	2175
oAB-gsk	Kxd1	0.12648432607285415	2175
oAB-gsk	Kxd1	-0.1462476709116122	2175
oAB-gsk	Kxd1	-0.26838538029977177	2175
veh	Kyat1	0.37535330544778645	2176
veh	Kyat1	0.18420493762261556	2176
veh	Kyat1	0.1804214601309248	2176
oAB	Kyat1	-0.01200066437941742	2176
oAB	Kyat1	-0.019147736525622645	2176
oAB	Kyat1	-0.25698442350235223	2176
gsk	Kyat1	0.101298758274733	2176
gsk	Kyat1	-0.6246466945522136	2176
gsk	Kyat1	-0.14291898411830342	2176
oAB-gsk	Kyat1	0.02454472168554174	2176
oAB-gsk	Kyat1	0.032948597839750335	2176
oAB-gsk	Kyat1	-0.048216113564436405	2176
veh	Kyat3	0.13691120547771035	2177
veh	Kyat3	0.12237973766838699	2177
veh	Kyat3	0.3923275069867714	2177
oAB	Kyat3	-0.4437605670771264	2177
oAB	Kyat3	-0.022279978857107294	2177
oAB	Kyat3	-0.033060066982870645	2177
gsk	Kyat3	-0.6076724930132287	2177
gsk	Kyat3	0.08761763381899855	2177
gsk	Kyat3	0.14964240356683056	2177
oAB-gsk	Kyat3	0.034257411242664425	2177
oAB-gsk	Kyat3	-0.20752964507180924	2177
oAB-gsk	Kyat3	0.3370245258857269	2177
veh	L2hgdh	0.030439224254583626	2178
veh	L2hgdh	-0.28812845295185907	2178
veh	L2hgdh	0.2883160821502127	2178
oAB	L2hgdh	0.5792819302787983	2178
oAB	L2hgdh	-0.06972232943674096	2178
oAB	L2hgdh	-0.18135283438194574	2178
gsk	L2hgdh	-0.41585978665408496	2178
gsk	L2hgdh	-0.056706805760361106	2178
gsk	L2hgdh	-0.10114278544614054	2178
oAB-gsk	L2hgdh	-0.42071806972120174	2178
oAB-gsk	L2hgdh	0.0052505127267192826	2178
oAB-gsk	L2hgdh	-0.350947220127877	2178
veh	L3hypdh	-0.18003967276066568	2179
veh	L3hypdh	0.36292956769547613	2179
veh	L3hypdh	0.2586259648657643	2179
oAB	L3hypdh	0.34992718770275877	2179
oAB	L3hypdh	0.2436007972034521	2179
oAB	L3hypdh	0.05199985839602689	2179
gsk	L3hypdh	-0.08359666644787174	2179
gsk	L3hypdh	-0.28656659113186445	2179
gsk	L3hypdh	-0.6370704323045238	2179
oAB-gsk	L3hypdh	0.08778399414592833	2179
oAB-gsk	L3hypdh	-0.012635620983323078	2179
oAB-gsk	L3hypdh	-0.16981126612563482	2179
veh	Lactb	-0.07481118668413407	2180
veh	Lactb	0.44748201817532124	2180
veh	Lactb	0.11556850814019305	2180
oAB	Lactb	0.03633652646403184	2180
oAB	Lactb	-0.13347054729781457	2180
oAB	Lactb	-0.5525179818246787	2180
gsk	Lactb	-0.2103709712859233	2180
gsk	Lactb	-0.2946299664269775	2180
gsk	Lactb	-0.26413243516247087	2180
oAB-gsk	Lactb	0.21358610546279788	2180
oAB-gsk	Lactb	0.29927165025284846	2180
oAB-gsk	Lactb	0.4421630976037021	2180
veh	Lactb2	-0.25613428149381284	2181
veh	Lactb2	-0.3842412957704546	2181
veh	Lactb2	-0.3993390427727493	2181
oAB	Lactb2	-0.1791991844787778	2181
oAB	Lactb2	-0.1464472931518289	2181
oAB	Lactb2	0.11646009591977766	2181
gsk	Lactb2	-0.06906057201164481	2181
gsk	Lactb2	0.06280560989713341	2181
gsk	Lactb2	0.6006609572272507	2181
oAB-gsk	Lactb2	0.1564094614281106	2181
oAB-gsk	Lactb2	-0.2861701141676552	2181
oAB-gsk	Lactb2	0.5454328898347529	2181
veh	Lama5	-0.201462015437449	2182
veh	Lama5	-0.18658472622367203	2182
veh	Lama5	-0.5476968831789949	2182
oAB	Lama5	-0.30599831571302244	2182
oAB	Lama5	-0.040694479123935014	2182
oAB	Lama5	0.09629245728721694	2182
gsk	Lama5	0.44848475266904286	2182
gsk	Lama5	0.45230311682100505	2182
gsk	Lama5	0.3056707890099787	2182
oAB-gsk	Lama5	-0.08472270589046642	2182
oAB-gsk	Lama5	-0.3080839731553281	2182
oAB-gsk	Lama5	0.3765195539517758	2182
veh	Lamb1	-0.2887985001390863	2183
veh	Lamb1	-0.08484184274437422	2183
veh	Lamb1	-0.1949064803825501	2183
oAB	Lamb1	0.4581864819995147	2183
oAB	Lamb1	0.3148431665509788	2183
oAB	Lamb1	9.051792140008751e-05	2183
gsk	Lamb1	0.013084849762660592	2183
gsk	Lamb1	-0.5418135180004853	2183
gsk	Lamb1	0.03426003972507264	2183
oAB-gsk	Lamb1	0.20285176754689244	2183
oAB-gsk	Lamb1	-0.025005030014770103	2183
oAB-gsk	Lamb1	0.08213477552515933	2183
veh	Lamb2	-0.055242083475872776	2184
veh	Lamb2	-0.5025442068651849	2184
veh	Lamb2	-0.6056584209031419	2184
oAB	Lamb2	-0.05416139089902076	2184
oAB	Lamb2	0.180098709243751	2184
oAB	Lamb2	0.09008310215643375	2184
gsk	Lamb2	0.20362016510801856	2184
gsk	Lamb2	0.3943415790968581	2184
gsk	Lamb2	0.36452572035346753	2184
oAB-gsk	Lamb2	-0.035773493156758075	2184
oAB-gsk	Lamb2	0.09174882002270715	2184
oAB-gsk	Lamb2	0.09770289734097087	2184
veh	Lamc1	-0.5789582581832621	2185
veh	Lamc1	-0.34358225241057067	2185
veh	Lamc1	-0.24802125629929123	2185
oAB	Lamc1	0.00502362542850801	2185
oAB	Lamc1	0.0530209532364143	2185
oAB	Lamc1	0.18832529226320113	2185
gsk	Lamc1	0.36329932681940624	2185
gsk	Lamc1	0.42104174181673787	2185
gsk	Lamc1	0.0476755585358632	2185
oAB-gsk	Lamc1	-0.04719087885938389	2185
oAB-gsk	Lamc1	-0.15964737242972699	2185
oAB-gsk	Lamc1	0.41691029827574155	2185
veh	Lamp2	0.019580786583572703	2186
veh	Lamp2	0.31772592078080014	2186
veh	Lamp2	0.04206277955022163	2186
oAB	Lamp2	0.22913913481322734	2186
oAB	Lamp2	0.19909945744514623	2186
oAB	Lamp2	-0.048662386997027234	2186
gsk	Lamp2	-0.03937158443594196	2186
gsk	Lamp2	0.04404944536939151	2186
gsk	Lamp2	-0.34197770254950915	2186
oAB-gsk	Lamp2	-0.6822740792191998	2186
oAB-gsk	Lamp2	0.22730892628649968	2186
oAB-gsk	Lamp2	0.11297668347187897	2186
veh	Lamtor1	0.2998725078724	2187
veh	Lamtor1	0.4835901946371208	2187
veh	Lamtor1	0.28435351217458116	2187
oAB	Lamtor1	-0.18865577030065608	2187
oAB	Lamtor1	-0.35088447184758037	2187
oAB	Lamtor1	-0.510408122793376	2187
gsk	Lamtor1	0.48959187720662395	2187
gsk	Lamtor1	0.3495949530349128	2187
gsk	Lamtor1	-0.29103448058120096	2187
oAB-gsk	Lamtor1	-0.1269412188020603	2187
oAB-gsk	Lamtor1	-0.35698349435245946	2187
oAB-gsk	Lamtor1	0.08750295341709279	2187
veh	Lamtor2	0.3269442454570192	2188
veh	Lamtor2	0.40284474943334153	2188
veh	Lamtor2	0.1385782224994476	2188
oAB	Lamtor2	-0.025065991020608785	2188
oAB	Lamtor2	-0.15038564638103288	2188
oAB	Lamtor2	-0.5818292009711814	2188
gsk	Lamtor2	0.11174216313095948	2188
gsk	Lamtor2	0.4181707990288186	2188
gsk	Lamtor2	-0.04711894325288536	2188
oAB-gsk	Lamtor2	-0.029375244923886473	2188
oAB-gsk	Lamtor2	-0.07825180823667528	2188
oAB-gsk	Lamtor2	-0.4944942832667155	2188
veh	Lamtor3	-0.2045096852711714	2189
veh	Lamtor3	0.46551126074765675	2189
veh	Lamtor3	0.5084576905369319	2189
oAB	Lamtor3	-0.030520691795440806	2189
oAB	Lamtor3	0.13065337942092584	2189
oAB	Lamtor3	-0.1896775876907717	2189
gsk	Lamtor3	0.010157518238484953	2189
gsk	Lamtor3	-0.47074635136391685	2189
gsk	Lamtor3	-0.49154230946306804	2189
oAB-gsk	Lamtor3	-0.14461209265417704	2189
oAB-gsk	Lamtor3	0.019707587648766227	2189
oAB-gsk	Lamtor3	0.3657870443853318	2189
veh	Lamtor5	0.4978521121926969	2190
veh	Lamtor5	0.10917256168917433	2190
veh	Lamtor5	-0.37448045756583886	2190
oAB	Lamtor5	-0.15508955539500205	2190
oAB	Lamtor5	0.10657420087989235	2190
oAB	Lamtor5	-0.20379942896742506	2190
gsk	Lamtor5	0.3287872778550962	2190
gsk	Lamtor5	0.5591665642753119	2190
gsk	Lamtor5	0.17090599701916045	2190
oAB-gsk	Lamtor5	-0.07364094309144814	2190
oAB-gsk	Lamtor5	-0.44083343572468825	2190
oAB-gsk	Lamtor5	-0.20293903510309103	2190
veh	Lancl1	-0.3975786848500673	2191
veh	Lancl1	-0.11287960102266596	2191
veh	Lancl1	0.26061590442855914	2191
oAB	Lancl1	0.29731550489740494	2191
oAB	Lancl1	-0.36090351199720616	2191
oAB	Lancl1	-0.5236532217687299	2191
gsk	Lancl1	0.22743472666528752	2191
gsk	Lancl1	-0.11768533151538159	2191
gsk	Lancl1	0.009742375253038497	2191
oAB-gsk	Lancl1	0.4652486991016382	2191
oAB-gsk	Lancl1	0.47634677823127025	2191
oAB-gsk	Lancl1	-0.3398075808852755	2191
veh	Lancl2	0.03732030780821794	2192
veh	Lancl2	-0.21850363675297738	2192
veh	Lancl2	-0.4932802541057786	2192
oAB	Lancl2	-0.22044790532076872	2192
oAB	Lancl2	0.07235751223092957	2192
oAB	Lancl2	-0.39060468253215264	2192
gsk	Lancl2	0.48051327480483746	2192
gsk	Lancl2	0.1915756743498073	2192
gsk	Lancl2	0.389791066439531	2192
oAB-gsk	Lancl2	-0.1068191596830103	2192
oAB-gsk	Lancl2	0.5067197458942213	2192
oAB-gsk	Lancl2	-0.3683587204722631	2192
veh	Lap3	0.208722874781052	2193
veh	Lap3	0.4629167132439159	2193
veh	Lap3	0.15763616919986093	2193
oAB	Lap3	0.51117644232295	2193
oAB	Lap3	0.034733534432583174	2193
oAB	Lap3	0.06986241294187576	2193
gsk	Lap3	-0.26503485972017105	2193
gsk	Lap3	0.33470622450165455	2193
gsk	Lap3	-0.16481533867350373	2193
oAB-gsk	Lap3	-0.3434266393608583	2193
oAB-gsk	Lap3	-0.48882355767705005	2193
oAB-gsk	Lap3	-0.14666540169828474	2193
veh	Larp1	0.05725380534998744	2194
veh	Larp1	0.08919897738830392	2194
veh	Larp1	0.18548465473226675	2194
oAB	Larp1	-0.053752021327103015	2194
oAB	Larp1	0.007052663482792824	2194
oAB	Larp1	0.0778280944611953	2194
gsk	Larp1	-0.060011158230595656	2194
gsk	Larp1	-0.1301627513124718	2194
gsk	Larp1	-0.5115217132360609	2194
oAB-gsk	Larp1	-0.031807875957236116	2194
oAB-gsk	Larp1	0.05256228074195342	2194
oAB-gsk	Larp1	0.4884782867639392	2194
veh	Larp4	0.5774898453498516	2195
veh	Larp4	0.2755136564924329	2195
veh	Larp4	0.3929432010366693	2195
oAB	Larp4	0.05535536027512524	2195
oAB	Larp4	-0.08141390299247953	2195
oAB	Larp4	-0.4225101546501484	2195
gsk	Larp4	-0.1768378444435619	2195
gsk	Larp4	-0.2382624225923846	2195
gsk	Larp4	-0.21670503649610418	2195
oAB-gsk	Larp4	-0.007419193740504985	2195
oAB-gsk	Larp4	-0.3176876217740804	2195
oAB-gsk	Larp4	0.24100595832755572	2195
veh	Larp4b	0.08977304731595886	2196
veh	Larp4b	-0.31475662645330704	2196
veh	Larp4b	0.5213884074361117	2196
oAB	Larp4b	0.012589112201925544	2196
oAB	Larp4b	0.12050876069414908	2196
oAB	Larp4b	0.27195546566526235	2196
gsk	Larp4b	0.027217873147532382	2196
gsk	Larp4b	0.12790086793972086	2196
gsk	Larp4b	0.031135920523654964	2196
oAB-gsk	Larp4b	-0.10073594324127343	2196
oAB-gsk	Larp4b	-0.4786115925638882	2196
oAB-gsk	Larp4b	-0.22194700350418242	2196
veh	Larp7	0.3834997809294122	2197
veh	Larp7	-0.1622707378977729	2197
veh	Larp7	-0.3161290688299234	2197
oAB	Larp7	0.08098893999682324	2197
oAB	Larp7	-0.11409691202847888	2197
oAB	Larp7	0.4257156929948926	2197
gsk	Larp7	-0.3107948627958536	2197
gsk	Larp7	0.6731118719053713	2197
gsk	Larp7	0.020012727902065368	2197
oAB-gsk	Larp7	-0.21670764893824365	2197
oAB-gsk	Larp7	0.07932081570617218	2197
oAB-gsk	Larp7	-0.32688812809462875	2197
veh	Lars1	0.32418757209037274	2198
veh	Lars1	-0.10002777554160129	2198
veh	Lars1	-0.04508811236415447	2198
oAB	Lars1	0.5403397138181542	2198
oAB	Lars1	0.23902159362022252	2198
oAB	Lars1	0.5652576489450784	2198
gsk	Lars1	-0.23106483230205235	2198
gsk	Lars1	-0.11542103002860234	2198
gsk	Lars1	-0.1508728945339347	2198
oAB-gsk	Lars1	-0.43474235105492176	2198
oAB-gsk	Lars1	-0.0828531392368658	2198
oAB-gsk	Lars1	-0.3597680560864312	2198
veh	Lars2	0.5017305532143035	2199
veh	Lars2	0.34228907323112	2199
veh	Lars2	0.25508592229598914	2199
oAB	Lars2	-0.059906393941258074	2199
oAB	Lars2	-0.1807560728943904	2199
oAB	Lars2	-0.4982694467856965	2199
gsk	Lars2	-0.011708203882000218	2199
gsk	Lars2	0.042494193087101784	2199
gsk	Lars2	-0.3972981598848557	2199
oAB-gsk	Lars2	-0.07750486106800236	2199
oAB-gsk	Lars2	-0.03210131541006858	2199
oAB-gsk	Lars2	-0.05171340121325681	2199
veh	Las1l	0.64913926017115	2200
veh	Las1l	0.2676211063049227	2200
veh	Las1l	0.4975967026781599	2200
oAB	Las1l	-0.02443043554918448	2200
oAB	Las1l	0.030380093349774043	2200
oAB	Las1l	-0.18980299005152915	2200
gsk	Las1l	-0.3508607398288501	2200
gsk	Las1l	-0.25962112860114495	2200
gsk	Las1l	-0.2111112133420443	2200
oAB-gsk	Las1l	-0.182584447984172	2200
oAB-gsk	Las1l	-0.19984813104730387	2200
oAB-gsk	Las1l	-0.10643883061013995	2200
veh	Lasp1	0.29528844918629255	2201
veh	Lasp1	0.2039599106687542	2201
veh	Lasp1	-0.5244113263136981	2201
oAB	Lasp1	0.04017190972629359	2201
oAB	Lasp1	-0.30226056986889344	2201
oAB	Lasp1	-0.3116164588006728	2201
gsk	Lasp1	0.07770560929270072	2201
gsk	Lasp1	0.13417879617592882	2201
gsk	Lasp1	0.37196266366340486	2201
oAB-gsk	Lasp1	0.07822000992996163	2201
oAB-gsk	Lasp1	-0.416640760384582	2201
oAB-gsk	Lasp1	0.47558867368630187	2201
veh	Lbh	0.15723768720846867	2202
veh	Lbh	-0.5451107498818197	2202
veh	Lbh	-0.07499121978711512	2202
oAB	Lbh	-0.24290704416735145	2202
oAB	Lbh	0.1680845746163623	2202
oAB	Lbh	0.21065317904894917	2202
gsk	Lbh	-0.37635784394140026	2202
gsk	Lbh	-0.2834906403541402	2202
gsk	Lbh	-0.2947883631320099	2202
oAB-gsk	Lbh	0.35614216919534825	2202
oAB-gsk	Lbh	0.4548892501181803	2202
oAB-gsk	Lbh	0.23455627428302783	2202
veh	Lbr	-0.07011737982324893	2203
veh	Lbr	-0.392011040145932	2203
veh	Lbr	-0.2725513583462934	2203
oAB	Lbr	0.06498948020514603	2203
oAB	Lbr	0.22260493206386797	2203
oAB	Lbr	0.3799716115174245	2203
gsk	Lbr	-0.5769795412361128	2203
gsk	Lbr	-0.2281642834794485	2203
gsk	Lbr	0.1388407879750309	2203
oAB-gsk	Lbr	-0.03603130858522704	2203
oAB-gsk	Lbr	0.42302045876388716	2203
oAB-gsk	Lbr	0.18254797489149702	2203
veh	Lclat1	0.2421092445576683	2204
veh	Lclat1	-0.4413918400652082	2204
veh	Lclat1	-0.26951436600510836	2204
oAB	Lclat1	-0.5523862212278053	2204
oAB	Lclat1	0.33108645321686014	2204
oAB	Lclat1	0.051641582335146485	2204
gsk	Lclat1	0.08623737055954869	2204
gsk	Lclat1	-0.09232015301602732	2204
gsk	Lclat1	0.23962318687582546	2204
oAB-gsk	Lclat1	-0.13316918854024049	2204
oAB-gsk	Lclat1	0.4476137787721947	2204
oAB-gsk	Lclat1	-0.11957911599223027	2204
veh	Lcmt1	-0.2624645170477505	2205
veh	Lcmt1	-0.661237973735558	2205
veh	Lcmt1	0.02131966887774926	2205
oAB	Lcmt1	0.33876202626444185	2205
oAB	Lcmt1	-0.06205349980544913	2205
oAB	Lcmt1	0.3171581062939953	2205
gsk	Lcmt1	0.03235049965670057	2205
gsk	Lcmt1	0.31025040149556304	2205
gsk	Lcmt1	0.18545322667653438	2205
oAB-gsk	Lcmt1	0.22088475737995036	2205
oAB-gsk	Lcmt1	-0.22972094056017525	2205
oAB-gsk	Lcmt1	-0.2640917993644632	2205
veh	Lcp1	-0.43231993343704384	2206
veh	Lcp1	-0.09414228417490669	2206
veh	Lcp1	-0.1954027535924467	2206
oAB	Lcp1	0.11933978130299217	2206
oAB	Lcp1	0.43485591048038563	2206
oAB	Lcp1	0.44226788273158685	2206
gsk	Lcp1	-0.4986609592760148	2206
gsk	Lcp1	-0.35729446958862726	2206
gsk	Lcp1	-0.3678500657910621	2206
oAB-gsk	Lcp1	0.1588524449447893	2206
oAB-gsk	Lcp1	0.5013390407239852	2206
oAB-gsk	Lcp1	-0.3638819648933839	2206
veh	Ldlr	-0.5131780441516819	2207
veh	Ldlr	-0.1951566538739909	2207
veh	Ldlr	0.09466899846996213	2207
oAB	Ldlr	0.1633910252541668	2207
oAB	Ldlr	-0.06229877772414138	2207
oAB	Ldlr	-0.1634254038067353	2207
gsk	Ldlr	-0.021983166305114273	2207
gsk	Ldlr	-0.28720445460451255	2207
gsk	Ldlr	-0.036819138224461784	2207
oAB-gsk	Ldlr	0.2790352370553641	2207
oAB-gsk	Ldlr	0.16972662775347921	2207
oAB-gsk	Ldlr	0.486821955848318	2207
veh	Lemd2	0.054660563181415246	2208
veh	Lemd2	-0.06775114342933329	2208
veh	Lemd2	-0.6688059137675579	2208
oAB	Lemd2	-0.029436676338550124	2208
oAB	Lemd2	0.13646599920204633	2208
oAB	Lemd2	0.2801033946229538	2208
gsk	Lemd2	0.3311940862324421	2208
gsk	Lemd2	0.07983292131609931	2208
gsk	Lemd2	0.2532174671465012	2208
oAB-gsk	Lemd2	-0.3096899893957098	2208
oAB-gsk	Lemd2	-0.02374553946877122	2208
oAB-gsk	Lemd2	-0.1726563473510568	2208
veh	Lemd3	-0.3836864162726563	2209
veh	Lemd3	0.6163135837273437	2209
veh	Lemd3	0.19391296243591835	2209
oAB	Lemd3	0.31926976221228015	2209
oAB	Lemd3	-0.3748170344170672	2209
oAB	Lemd3	0.17014722154829895	2209
gsk	Lemd3	0.11204237581344137	2209
gsk	Lemd3	-0.14899688925303234	2209
gsk	Lemd3	-0.2816624904665344	2209
oAB-gsk	Lemd3	-0.35991350733491184	2209
oAB-gsk	Lemd3	-0.20646067219350908	2209
oAB-gsk	Lemd3	0.36039994695845956	2209
veh	Leo1	-0.753076213114468	2210
veh	Leo1	-0.13066332798362087	2210
veh	Leo1	0.02301150210872085	2210
oAB	Leo1	-0.07285664105323447	2210
oAB	Leo1	-0.23180084105910423	2210
oAB	Leo1	-0.22971473078925742	2210
gsk	Leo1	0.11710974339776277	2210
gsk	Leo1	0.15962312784683177	2210
gsk	Leo1	0.07271586469981073	2210
oAB-gsk	Leo1	0.21975554268070313	2210
oAB-gsk	Leo1	0.05323676520171742	2210
oAB-gsk	Leo1	0.24692378688553204	2210
veh	Letm1	0.1197977684735133	2211
veh	Letm1	0.11558914910378125	2211
veh	Letm1	0.08315615493115383	2211
oAB	Letm1	-0.015573543348386799	2211
oAB	Letm1	0.09834292963183401	2211
oAB	Letm1	0.16799570724488766	2211
gsk	Letm1	0.26579253954598747	2211
gsk	Letm1	-0.09713002702455817	2211
gsk	Letm1	0.22901241790592497	2211
